country,name,longName,foundingDate,population,capital,largestCity,area
4076,Sweden,,,,Stockholm during the Great Power Era,,
4077,Swedish Gold Coast,,,,Osu Castle,,
4078,Ingria,,,,Narva,,
4079,Livonia,,1629-09-25,,Riga,,
4080,Sweden,,,,Stockholm,,
4081,Pomerania,,1630-07-10,,Greifswald,,
4082,Pomerania,,1630-07-10,,Szczecin,,
4083,Wismar,,1648-10-24,,Wismar,,
4084,Switzerland,Swiss Confederation,1291-08-01,8211700,Bern,Zürich,15940mi
4085,Switzerland,Swiss Confederation,1499-09-22,8211700,Bern,Zürich,15940mi
4086,Swiss Confederation,,1803-02-19,,Lucerne,,
4087,Syldavia,Kingdom of Syldavia,,,,,
4088,,,,,,,
4089,Syria,Syrian Arab Republic,3/8/1920,17064854,Damascus,Aleppo,71479mi
4090,Syria,Syrian Arab Republic,12/1/1924,17064854,Damascus,Aleppo,71479mi
4091,the Syrian Opposition,(Opposition),3/18/2013,,Idlib,,
4092,the Syrian Opposition,Syrian Arab Republic,3/18/2013,,Idlib,,
4093,Syria,,5/14/1930,,Damascus,,
4094,Tabal,,,,,,
4095,Tabasco,,,,Potonchán,,
4096,Tabriz Khanate,,,,Tabriz,,
4097,Taebong,,,,Cheorwon County,,
4098,Taebong,,,,Kaesong,,
4099,Tagalog Republic,,1896-08-24,,Manila,,
4100,Tagalog Republic,,5/6/1902,,Manila,,
4101,Republic of Katagalugan,,1896-08-24,,Manila,,
4102,Republic of Katagalugan,,5/6/1902,,Manila,,
4103,Tagaung Kingdom,,,,"Tagaung, Mandalay",,
4104,Tahirids,,,,Merv,,
4105,Tahirids,,,,Nishapur,,
4106,Taifa of Albarracín,,,,Albarracín,,
4107,Taifa of Albarracín,,,,Aragon,,
4108,Taifa of Albarracín,,,,Province of Teruel,,
4109,Taifa of Algeciras,,,,Spain,,
4110,Taifa of Algeciras,,,,Algeciras,,
4111,Taifa of Algeciras,,,,Andalusia,,
4112,Taifa of Algeciras,,,,Province of Cádiz,,
4113,Kingdom of Almería,,,,Almería,,
4114,Taifa of Alpuente,,,,Alpuente,,
4115,Taifa of Alpuente,,,,Province of Valencia,,
4116,Taifa of Alpuente,,,,Valencian Community,,
4117,Taifa of Arcos,,,,Andalusia,,
4118,Taifa of Arcos,,,,Arcos de la Frontera,,
4119,Taifa of Arcos,,,,Province of Cádiz,,
4120,Taifa of Arjona,,,,"Arjona, Spain",,
4121,Taifa of Badajoz,,,,Spain,,
4122,Taifa of Badajoz,,,,Extremadura,,
4123,Taifa of Badajoz,,,,Badajoz,,
4124,Taifa of Badajoz,,,,Badajoz province,,
4125,Taifa of Baeza,,,,Baeza,,
4126,Taifa of Carmona,,,,Province of Seville,,
4127,Taifa of Carmona,,,,Andalusia,,
4128,Taifa of Carmona,,,,"Carmona, Spain",,
4129,Taifa of Constantina and Hornachuelos,,,,"Constantina, Seville",,
4130,Taifa of Córdoba,,,,"Córdoba, Andalusia",,
4131,Taifa of Dénia,,,,Dénia,,
4132,Kingdom of Granada,,,,Granada,,
4133,Taifa of Guadix and Baza,,,,Guadix,,
4134,Taifa of Jaén,,,,"Jaén, Spain",,
4135,Taifa of Jerez,,,,Jerez de la Frontera,,
4136,Taifa of Lisboa,,,,Lisbon,,
4137,Taifa of Lorca,,,,"Lorca, Spain",,
4138,Taifa of Mallorca,,,,Majorca,,
4139,Taifa of Málaga,,,,Málaga,,
4140,Taifa of Menorca,,,,Minorca,,
4141,Taifa of Mértola,,,,Mértola,,
4142,Taifa of Molina,,,,Molina de Segura,,
4143,Taifa of Morón,,,,Morón de la Frontera,,
4144,Taifa of Murcia,,,,Murcia,,
4145,Taifa of Murviedro and Sagunto,,,,Sagunto,,
4146,Taifa of Niebla,,,,"Niebla, Spain",,
4147,Taifa of Orihuela,,,,Orihuela,,
4148,Taifa of Purchena,,,,Purchena,,
4149,Taifa of Ronda,,,,Ronda,,
4150,Taifa of Saltés and Huelva,,,,Saltés,,
4151,Taifa of Santa Maria do Algarve,,,,"Faro, Portugal",,
4152,Taifa of Santarém,,,,"Santarém, Portugal",,
4153,Taifa of Segura,,,,Segura,,
4154,Kingdom of Seville,,,,Seville,,
4155,Taifa of Silves,,,,"Silves, Portugal",,
4156,Taifa of Tavira,,,,Tavira,,
4157,Taifa of Tejada,,,,Escacena del Campo,,
4158,Taifa of Toledo,,,,"Toledo, Spain",,
4159,Taifa of Tortosa,,,,Tortosa,,
4160,Taifa of Valencia,,,,Valencia,,
4161,Taifa of Zaragoza,,,,Zaragoza,,
4162,Taiping Heavenly Kingdom,,1851-01-11,,Tianjing,,
4163,Taiwan,Republic of China,10/10/1911,23476640,Taipei,New Taipei City,13974mi
4164,Taiwan,Republic of China,1/1/1912,23476640,Taipei,New Taipei City,13974mi
4165,Taiwan,Republic of China,,,,,
4166,Tajik SSR,,12/5/1929,,Dushanbe,,
4167,Tajikistan,Republic of Tajikistan,9/9/1991,8610000,Dushanbe,,55251mi
4168,Tajikistan,Republic of Tajikistan,12/25/1991,8610000,Dushanbe,,55251mi
4169,Takrur,,,,Morfil,,
4170,Tālava,,,,Beverīna Municipality,,
4171,Talossa,Kingdom of Talossa,12/26/1979,255,,,13km
4172,Lenkaran,,,,Lankaran,,
4173,Talysh Republic,,6/21/1993,,Lankaran,,
4174,Tamilakam,,,,,,
4175,Tamna,,,,Jeju City,,
4176,Tan,,,,,,
4177,Sixteenth Dynasty of Hùng kings,,,,,,
4178,Tang dynasty,,0618-06-18,,Luoyang,,
4179,Tang dynasty,,0618-06-18,,Chang'an,,
4180,Tanganyika,,12/9/1961,,Dar es Salaam,,
4181,Tanganyika,,7/20/1922,,,,
4182,Tangier,,,,Tangier,,
4183,Tannu Uriankhai,,,,,,
4184,Tanzania,United Republic of Tanzania,12/9/1961,51820000,Dodoma,Dar es Salaam,365756mi
4185,Tanzania,United Republic of Tanzania,12/10/1963,51820000,Dodoma,Dar es Salaam,365756mi
4186,Tao-Klarjeti,,,,Ardanuç,,
4187,Tegali,,,,,,
4188,Tarascan,,,,Tzintzuntzan (Mesoamerican site),,
4189,"Sindh, Balochistan, Gujarat",,,,,,
4190,Tarumanagara,,,,Bekasi,,
4191,Tarumanagara,,,,Jakarta,,
4192,Tatar,,,,,,
4193,Toungoo Dynasty,,1510-10-16,,Inwa,,
4194,Toungoo Dynasty,,1510-10-16,,"Bago, Myanmar",,
4195,Toungoo Dynasty,,1510-10-16,,Taungoo,,
4196,Tay Son,,,,Phú Xuân,,
4197,Tay Son,,,,Qui Nhơn,,
4198,Nagar,,,,,,
4199,Kingdom of Upper Mesopotamia,,,,Tell Leilan,,
4200,Teng,,,,Tengzhou,,
4201,,,,,,,
4202,Tenochtitlan,,,,,,
4203,Tepic,,,,Tepic,,
4204,Old Livonia,,,,Riga,,
4205,Commonwealth (Insular area),,,4065516,,,22294.2km
4206,Unincorporated territories of the United States,,,4065516,,,22294.2km
4207,Insular area,,,4065516,,,22294.2km
4208,New Guinea,,6/28/1919,,Rabaul,,
4209,Papua,,1883-11-06,,Port Moresby,,
4210,Papua and New Guinea,,7/1/1949,,,,
4211,Territory of the Military Commander in Serbia,,4/22/1941,,Belgrade,,
4212,Texas,,1861-02-01,,"Austin, Texas",,
4213,Texas,,1861-02-01,,History of Texas,,
4214,Thailand,Kingdom of Thailand,,67959000,Bangkok,Bangkok,198115mi
4215,Thanjavur,,,,Thanjavur,,
4216,Thanjavur Nayak,,,,Thanjavur,,
4217,Thaton,,,,Thaton,,
4218,The Bahamas,Commonwealth of the Bahamas,7/10/1973,321834,"Nassau, Bahamas",,5358mi
4219,,Republic of the Gambia,2/18/1965,,Banjul,Serekunda,4007mi
4220,Gambia,,2/18/1965,,,,
4221,,,,,,,
4222,,,,206831371,,,
4223,Protectorate,,1653-12-16,,London,,
4224,Thinite Confederacy,,,,Thinis,,
4225,Ur III dynasty,,,,Ur,,
4226,Third Intermediate Period of Egypt,,,,Bubastis,,
4227,Third Intermediate Period of Egypt,,,,Meroë,,
4228,Third Intermediate Period of Egypt,,,,Tanis,,
4229,Third Intermediate Period of Egypt,,,,Twenty-first Dynasty of Egypt,,
4230,Third Intermediate Period of Egypt,,,,Twenty-second Dynasty of Egypt,,
4231,Third Intermediate Period of Egypt,,,,Twenty-third Dynasty of Egypt,,
4232,Third Intermediate Period of Egypt,,,,Twenty-fourth Dynasty of Egypt,,
4233,Third Intermediate Period of Egypt,,,,"Sais, Egypt",,
4234,Third Intermediate Period of Egypt,,,,Heracleopolis Magna,,
4235,Third Intermediate Period of Egypt,,,,Twenty-fifth Dynasty of Egypt,,
4236,Madagascar,,9/12/1992,,Antananarivo,,
4237,South Korea,,,,,,
4238,Venezuela,,,,,,
4239,Thirteen Colonies,,,,London,,
4240,Thirteen Colonies,,,,Kingdom of England,,
4241,Thirtieth Dynasty of Egypt,,,,Sebennytos,,
4242,Ireland,,,,Ennis,,
4243,Thonburi Kingdom,,,,Thonburi,,
4244,Thorn,,,,,,
4245,Three Leagues,,,,Chur,,
4246,,,,,,,
4247,Thurn und Taxis,,,,Regensburg,,
4248,Tiberina Republic,,1798-02-04,,Perugia,,
4249,Tibet,,,,Lhasa,,
4250,Tibet,,,,Lhasa,,
4251,Timurid Empire,,,,Herat,,
4252,Timurid Empire,,,,Samarkand,,
4253,Tiwanaku empire,,,,Tiwanaku,,
4254,Tlatelolco,,,,,,
4255,Tlaxcala,,,,Tlaxcala City,,
4256,Tobago,Tobago,,,"Scarborough, Tobago","Scarborough, Tobago",116mi
4257,Togo,Togolese Republic,4/27/1960,7552318,Lomé,Lomé,21925mi
4258,Togoland,,1884-07-05,,Lomé,,
4259,Togoland,,1884-07-05,,Sebe,,
4260,Togoland,,1884-07-05,,Baguida,,
4261,Tokelau,,,,List of DNS record types,Fakaofo,3.86mi
4262,Tokugawa shogunate,,1600-10-21,,Edo,,
4263,Toltec Empire,,,,Tula (Mesoamerican site),Tula (Mesoamerican site),
4264,Fifth Dynasty of Hùng kings,,,,Phong Châu,,
4265,Tonga,Kingdom of Tonga,6/4/1970,,Nukuʻalofa,,289mi
4266,Tonkin,,,,Hanoi,,
4267,Torres Strait Islands,Torres Strait Islands,7/1/1994,,"Thursday Island, Queensland",,
4268,Torres Strait Islands,,7/1/1994,,"Thursday Island, Queensland",,
4269,Toucouleur Empire,,,,Ségou,,
4270,,,,,,,
4271,Trần dynasty,,,,Hanoi,,
4272,Trần dynasty,,,,Thanh Hóa,,
4273,Transcaucasian Federation,,2/24/1918,,Tbilisi,,
4274,Transcaucasian SFSR,,3/12/1922,,Tbilisi,,
4275,Somalia,,4/6/2004,,Mogadishu,,
4276,Ethiopia,,5/28/1991,,,,
4277,Somalia,,,,,,
4278,Transkei,,,,Mthatha,,
4279,Transnistria,Pridnestrovian Moldavian Republic,7/21/1992,505153,Tiraspol,,1607mi
4280,Transnistria,Pridnestrovian Moldavian Republic,9/2/1990,505153,Tiraspol,,1607mi
4281,,Transnistria autonomous territorial unit with special legal status,7/27/2005,,,,
4282,Trans-Oconee Republic,,,,,,
4283,Transpadane Republic,,1796-11-15,,Milan,,
4284,,,5/31/1902,,Pretoria,,
4285,Travancore,,,,Thiruvananthapuram,,
4286,Travancore,,,,Padmanabhapuram,,
4287,Travancore-Cochin,,,,Thiruvananthapuram,,
4288,Negroponte,,,,Chalcis,,
4289,,,,,,,
4290,Trinidad and Tobago,,8/31/1962,,,,
4291,Central Powers,,1882-05-20,,,,
4292,Tripolitanian Republic,,11/16/1918,,‘Aziziya,,
4293,Tristan da Cunha,,1816-08-14,,Edinburgh of the Seven Seas,,80mi
4294,,Tromelin Island,1776-11-29,,,,
4295,Trucial States,,1820-01-08,,,,
4296,Somalia,,4/1/1950,,Mogadishu,,
4297,Pacific Islands,,7/18/1947,,Saipan,,
4298,Tsangpa,,,,Shigatse,,
4299,Bulgaria,,,,Ohrid,,
4300,Bulgaria,,,,Skopje,,
4301,Bulgaria,,,,Sofia,,
4302,Bulgaria,,,,Veliki Preslav,,
4303,Bulgaria,,,,Veliko Tarnovo,,
4304,Bulgaria,,,,Vidin,,
4305,Russia,,1547-01-16,,Moscow,,
4306,Russia,,1547-01-16,,Saint Petersburg,,
4307,Russia,,1547-01-16,,Alexandrov Kremlin,,
4308,,,,,Vidin,,
4309,Tughluq Dynasty,,,,Delhi,,
4310,Tu'i Tonga,,,,Muʻa (Tongatapu),,
4311,Tulunid dynasty,,,,Al-Qata'i,,
4312,Tunisia,Tunisian Republic,1705-07-15,10982754,Tunis,,63170mi
4313,Tunisia,al-Jumhūrīyah at-Tūnisīyah,1705-07-15,10982754,Tunis,,63170mi
4314,Tunisia,Tunisian Republic,3/20/1956,10982754,Tunis,,63170mi
4315,Tunisia,al-Jumhūrīyah at-Tūnisīyah,3/20/1956,10982754,Tunis,,63170mi
4316,,,,,,,
4317,Türgesh,,,,Balasagun,,
4318,Turkey,Republic of Turkey,7/24/1923,,Ankara,Istanbul,302535mi
4319,Turkey,Republic of Turkey,4/23/1920,,Ankara,Istanbul,302535mi
4320,,Cooperation Council of,,,,,
4321,,Turkic-Speaking States,,,,,
4322,,(Turkic Council),,,,,
4323,Göktürk Khaghanate,,,,Ordu-Baliq,,
4324,Northern Cyprus,,2/13/1975,,,,
4325,Turkoman Armenia,,,,,,
4326,Turkmen SSR,,5/13/1925,,Ashgabat,,
4327,Turkmenistan,Turkmenistan,4/30/1918,5171943,Ashgabat,Ashgabat,188456mi
4328,Turks and Caicos Islands,Turks and Caicos Islands,,,Cockburn Town,Providenciales,616.3km
4329,Tutul Xiu,,,,"Maní, Yucatán",,
4330,Tuvalu,Tuvalu,10/1/1978,10837,Funafuti,,10mi
4331,Tuva,,10/11/1944,,,,
4332,Tuva,,8/14/1921,,Kyzyl,,
4333,Tuyuhun,,,,Fuqi,,
4334,Twente,,,626586,Enschede,,1503km
4335,Byzantium,,,,,,
4336,Egypt,,,,Meroë,,
4337,Twenty-ninth Dynasty of Egypt,,,,Mendes,,
4338,Twenty-sixth Dynasty of Egypt,,,,"Sais, Egypt",,
4339,Tyrconnell,,,,,,
4340,,,,,,,
4341,Udmurtia,,,,Izhevsk,,
4342,Uganda,,10/9/1962,,,,
4343,Uganda,,,,Entebbe,,
4344,Ireland,,,,Bruree,,
4345,Ireland,,,,Castlelyons,,
4346,Ireland,,,,,,
4347,Ukraine,Ukraine,6/30/1941,44429471,Kiev,,"or 233,013mi"
4348,Ukraine,,6/30/1941,,Kiev,,
4349,Ukraine,,6/30/1941,,Lviv,,
4350,Ukraine,,11/7/1917,,,,
4351,Ukrainian SSR,,3/10/1919,,Kharkiv,,
4352,Ukrainian SSR,,3/10/1919,,Kiev,,
4353,Ukraine,,4/29/1918,,Kiev,,
4354,Ireland,,,,,,
4355,Umad,,,,Damascus,,
4356,Umad,,,,Harran,,
4357,,,6/26/1945,,,,
4358,,,10/24/1945,,,,
4359,Una-Sana,Una-Sana Canton,6/12/1996,,Bihać,Bihać,1592.7mi
4360,Santo Domingo,,1822-02-09,,Port-au-Prince,,
4361,Norwegian Unification,,,,,,
4362,Sweden and Norway,,1814-11-04,,Stockholm,,
4363,South Africa,,5/31/1910,,Cape Town,,
4364,South Africa,,5/31/1910,,Pietermaritzburg,,
4365,South Africa,,5/31/1910,,Bloemfontein,,
4366,South Africa,,5/31/1910,,Pretoria,,
4367,United Arab Emirates,United Arab Emirates,,5779760,Abu Dhabi,Dubai,32278mi
4368,United Arab Republic,,2/22/1958,,Cairo,,
4369,United Arab States,,3/8/1958,,Cairo,,
4370,Belgium,,1790-01-11,,Brussels,,
4371,Jülich-Cleves-Berg,,,,,,
4372,United Kingdom,,1801-01-01,64716000,London,,93628mi
4373,United Kingdom,,1707-05-01,64716000,London,,93628mi
4374,United Kingdom,,1801-01-01,,London,,
4375,Portugal,,1815-12-16,,Lisbon,,
4376,Portugal,,1815-12-16,,Rio de Janeiro,,
4377,Netherlands,,1815-03-16,,Amsterdam,,
4378,Netherlands,,1815-03-16,,Brussels,,
4379,,,,,,,
4380,,,6/26/1945,,,,
4381,,,10/24/1945,,,,
4382,Kosovo,United Nations Interim Administration Mission in Kosovo (UNMIK),6/10/1999,,Pristina,,
4383,West New Guinea,,10/1/1962,,,,
4384,East Timor,,10/25/1999,,Dili,,
4385,Cambodia,,2/28/1992,,,,
4386,United Principalities,,1859-01-24,,Iași,,
4387,United Principalities,,1859-01-24,,Bucharest,,
4388,Italy,,1859-12-08,,Modena,,
4389,New Granada,,1811-07-20,,Tunja,,
4390,Río de la Plata,,1810-05-25,,Buenos Aires,,
4391,United Serb Republic,,,,"Pale, Bosnia and Herzegovina",,
4392,the United States,United States of America,1776-07-04,322369319,"Washington, D.C.",New York City,3805927mi
4393,the United States,United States of America,1781-03-01,322369319,"Washington, D.C.",New York City,3805927mi
4394,USAMGIK,,9/8/1945,,,,
4395,Ryukyu Islands,,12/15/1950,,,,
4396,Cuba,,1898-04-20,,Havana,,
4397,Ryukyu Islands,,4/1/1945,,,,
4398,United States Minor Outlying Islands,United States Minor Outlying Islands,,300,,,13.2mi
4399,Colombia,,,,,,
4400,United States of Indonesia,,12/27/1949,,Jakarta,,
4401,Ionian Islands,,1815-11-09,,Corfu (city),,
4402,,,,,Caracas,,
4403,United States Virgin Islands,Virgin Islands of the United States,3/31/1917,103574,"Charlotte Amalie, U.S. Virgin Islands",,133.73mi
4404,United States Virgin Islands,Virgin Islands of the United States,7/22/1954,103574,"Charlotte Amalie, U.S. Virgin Islands",,133.73mi
4405,Suvadive Islands,,1/3/1959,,Thinadhoo (Huvadhu Atoll),,
4406,Unterwalden,,,,,,
4407,Upingtonia,,1885-10-20,,Grootfontein,,
4408,Upper Canada,,1791-12-26,,"York, Upper Canada",,
4409,Upper Canada,,1791-12-26,,Niagara-on-the-Lake,,
4410,Mustang,Kingdom of Lo / Mustang,,7000,Lo Manthang,,700mi
4411,Mustang,སྨོནཋང,,7000,Lo Manthang,,700mi
4412,Upper Senegal and Niger,,,,Bamako,,
4413,Urartu,,,,Tushpa,,
4414,Urartu,,,,Arzashkun,,
4415,Urmia Khanate,,,,Urmia,,
4416,Ursberg Abbey,,,,,,
4417,Uruguay,Eastern Republic of Uruguay,1825-08-25,3324460,Montevideo,,68037mi
4418,Uruguay,Eastern Republic of Uruguay,1828-08-28,3324460,Montevideo,,68037mi
4419,Uighur Empire,,,,,,
4420,Uyunid Emirate,,,,Qatif,,
4421,Uyunid Emirate,,,,Al-Hasa,,
4422,Uyunid Emirate,,,,Awal,,
4423,Uzbek SSR,,10/27/1924,,Samarkand,,
4424,Uzbek SSR,,10/27/1924,,Tashkent,,
4425,Uzbekistan,Republic of Uzbekistan,9/2/1920,31025500,Tashkent,Tashkent,172742mi
4426,Vaghela dynasty,,,,Dholka,,
4427,Vakataka Empire,,,,Washim,,
4428,Valluvanad,,,,Angadipuram,,
4429,Vandal Kingdom,,,,Hippo Regius,,
4430,Vandal Kingdom,,,,Carthage,,
4431,Vanni,,,,,,
4432,Vanuatu,Republic of Vanuatu,7/30/1980,272264,Port Vila,Port Vila,12190km
4433,Brazil,,11/3/1930,,Rio de Janeiro,,
4434,Varman dynasty,,,,Pragjyotishpura,,
4435,Vatican City,Vatican City State,2/11/1929,842,,,0.17mi
4436,Kingdom of Quilon,,,,Kollam,,
4437,Venda,,9/13/1979,,Thohoyandou,,
4438,Venezuela,Bolivarian Republic of Venezuela,1830-01-13,,Caracas,,353841mi
4439,Venezuela,Bolivarian Republic of Venezuela,1811-07-05,,Caracas,,353841mi
4440,Venezuela,,,,Caracas,,
4441,Venezuela,,,,El Tocuyo,,
4442,Venezuela,,,,Santa Ana de Coro,,
4443,Verden,,,,Rotenburg an der Wümme,,
4444,Verden,,,,Cathedral chapter,,
4445,,,,,,,
4446,,,,,,,
4447,Vermont,,1777-01-15,,"Windsor, Vermont",,
4448,Vermont,,1777-01-15,,"Castleton, Vermont",,
4449,,,,,,,
4450,New Granada,,1717-05-27,,Bogotá,,
4451,Peru,,,,Cusco,,
4452,Peru,,,,Lima,,
4453,Río de la Plata,,1776-08-01,,Buenos Aires,,
4454,Río de la Plata,,1776-08-01,,Montevideo,,
4455,Vichy France,,7/10/1940,,De jure,,
4456,Vichy France,,7/10/1940,,Vichy,,
4457,Vidarbha Kingdom,,,,,,
4458,Videha Kingdom,,,,Janakpur Dham,,
4459,Vietnam,Socialist Republic of Vietnam,9/2/1945,91700000,Hanoi,Ho Chi Minh City,128565mi
4460,Vietnam,Socialist Republic of Vietnam,4/30/1975,91700000,Hanoi,Ho Chi Minh City,128565mi
4461,"Vijayanagara Empire, Karnata Samrajya",,,,Vijayanagara,,
4462,Viscounty of Béarn,,,,Morlaàs,,
4463,Viscounty of Béarn,,,,"Pau, Pyrénées-Atlantiques",,
4464,Viscounty of Béarn,,,,Orthez,,
4465,Viscounty of Béarn,,,,Lescar,,
4466,Vishnukundina Empire,,,,Eluru,,
4467,Vishnukundina Empire,,,,"Amaravathi (village), Guntur district",,
4468,Visigothic Kingdom,,,,Toulouse,,
4469,Visigothic Kingdom,,,,Barcelona,,
4470,Visigothic Kingdom,,,,"Toledo, Spain",,
4471,Visigothic Kingdom,,,,Narbonne,,
4472,Vladimir-Suzdal,,,,Vladimir,,
4473,Rheintal,,,,Altstätten,,
4474,Rheintal,,,,Kriessern,,
4475,Vogtland,,,,Plauen,,
4476,Vogtland,,,,Gera,,
4477,Vogtland,,,,"Weida, Thuringia",,
4478,Vojvodina,Autonomous Province of Vojvodina,,,Novi Sad,,8304mi
4479,Volga Bulgaria,,,,Bolghar,,
4480,Volga Bulgaria,,,,Bilär,,
4481,Wa State,Wa State,4/17/1989,558000,Pangkham,,
4482,Wa State,Wa State,8/20/2010,558000,Pangkham,,
4483,Wa States,,,,,,
4484,Waalo Kingdom,,,,Richard Toll,,
4485,Waalo Kingdom,,,,Nder (Waalo),,
4486,Waalo Kingdom,,,,Ndiourbel,,
4487,Wadai,,,,Abéché,,
4488,,,,,,,
4489,,,,,,,
4490,Waldburg-Capustigall,,,,,,
4491,Waldburg-Friedburg-Scheer,,,,,,
4492,Waldburg-Scheer,,,,,,
4493,Waldburg-Sonnenburg,,,,"Sonnenburg, Tyrol",,
4494,Waldburg-Trauchburg,,,,,,
4495,Waldburg-Waldburg,,,,,,
4496,Waldburg-Waldsee,,,,Bad Waldsee,,
4497,Waldburg-Wolfegg,,,,,,
4498,Waldburg-Wolfegg-Zeil,,,,,,
4499,Waldburg-Wurzach,,,,Wurzach,,
4500,Waldburg-Zeil,,,,Leutkirch im Allgäu,,
4501,Waldeck and Pyrmont,,,,Bad Arolsen,,
4502,Waldeck and Pyrmont,,,,"Waldeck, Hesse",,
4503,Waldsassen Abbey,,,,Waldsassen,,
4504,Walkenried,,,,Walkenried,,
4505,Wallachia,,,,Curtea de Argeș,,
4506,Wallachia,,,,Câmpulung,,
4507,Wallachia,,,,Târgoviște,,
4508,Wallachia,,,,Bucharest,,
4509,Wallis,Kingdom ofUvea,7/29/1961,10731,Mata-Utu,Capital city,29.93mi
4510,Wallis and Futuna,Territory of the Wallis and Futuna Islands,,15500,Mata-Utu,Mata-Utu,55mi
4511,,,,,,,
4512,,,,,,,
4513,Huari Culture,,,,"Huari, Peru",,
4514,Wari Empire,,,,"Huari, Peru",,
4515,Wari phenomenon,,,,"Huari, Peru",,
4516,Warsangali Sultanate,,,,Las Khorey,,
4517,Wassoulou Empire,,,,Bissandugu,,
4518,Wattasid dynasty,,,,,,
4519,Zhai Wei,,,,,,
4520,Wei,,,,Kaifeng,,
4521,Weihaiwei,,1898-07-01,,Weihai,,
4522,,,,,,,
4523,Germany,,11/9/1919,,,,
4524,Weingarten Abbey,,,,"Weingarten, Württemberg",,
4525,Weissenau,,,,,,
4526,,,,,,,
4527,,,,,,,
4528,Werden-Helmstedt,,,,Essen-Werden,,
4529,Werle,,,,Kassow,,
4530,Wessex,,,,Winchester,,
4531,Breifne O'Rourke,,,,Dromahair,,
4532,West Francia,,,,Paris,,
4533,West Germany,,5/23/1949,,Bonn,Hamburg,
4534,West Herzegovina Canton,West Herzegovina Canton,6/12/1996,,Široki Brijeg,Široki Brijeg,525.8mi
4535,West Indies,,1/3/1958,,De jure,,
4536,West Indies,,1/3/1958,,De facto,,
4537,West Indies,,1/3/1958,,Port of Spain,,
4538,West Indies,,1/3/1958,,"Chaguaramas, Trinidad",,
4539,West Jersey,,,,"Burlington, New Jersey",,
4540,West Pakistan,,8/14/1947,,Islamabad,,
4541,West Pakistan,,8/14/1947,,Karachi,,
4542,West Pakistan,,8/14/1947,,Lahore,,
4543,Ukraine,,10/18/1918,,Ivano-Frankivsk,,
4544,Ukraine,,10/18/1918,,Lviv,,
4545,Ukraine,,10/18/1918,,Ternopil,,
4546,Western Chalukya Empire,,,,Manyakheta,,
4547,Western Chalukya Empire,,,,Basavakalyan,,
4548,WEU,,10/21/1954,,Brussels,,
4549,Western Gangas,,,,Kolar,,
4550,Western Gangas,,,,Talakad,,
4551,Western Guo,,,,Sanmenxia,,
4552,Western Liang,,,,Dunhuang,,
4553,Western Liang,,,,Jiuquan,,
4554,Western Qin,,,,Lanzhou,,
4555,Western Roman Empire.,,,,Mediolanum,,
4556,Western Roman Empire.,,,,Ravenna,,
4557,Western Samoa,,12/17/1920,,Apia,,
4558,Western Satraps,,,,Bharuch,,
4559,Western Satraps,,,,Ujjain,,
4560,Western Turkic Khaganate,,,,Suyab,,
4561,Western Turkic Khaganate,,,,Navekat,,
4562,Western Wei,,0535-02-18,,Chang'an,,
4563,Western Xia,,,,Yinchuan,,
4564,Western Yan,,,,Chang'an,,
4565,Wettenhausen Abbey,,,,Kammeltal,,
4566,,,,,,,
4567,Wied,,,,Neuwied,,
4568,Wied-Neuwied,,,,Neuwied,,
4569,Wied-Runkel,,,,Runkel,,
4570,Wirtland,Wirtland,8/14/2008,,,,
4571,,,,,,,
4572,Wolfstein,,,,,,
4573,,Organisation of Islamic Cooperation,,,,,
4574,,,1/25/1924,,,,
4575,,,,,,,
4576,,,,,,,
4577,Wu,,,,Jiangsu,,
4578,Wu,,,,Suzhou,,
4579,Wu,,0907-06-01,,Yangzhou,,
4580,,,,,Wukari,,
4581,Wurmbrand-Stuppach,,,,,,
4582,Wurttemberg,,,,Stuttgart,,
4583,Wuyue,,,,Hangzhou,,
4584,Wuyue,,,,Shaoxing,,
4585,Xi,,,,"Xi County, Henan",,
4586,Xia,,,,Pingliang,,
4587,Xia,,,,Tongwancheng,,
4588,Xia dynasty,,,,Dengfeng,,
4589,Xianbei,,,,Mongolia,,
4590,Xianbei,,,,Orkhon River,,
4591,Xin dynasty,,0009-01-10,,Chang'an,,
4592,Xing,,,,Hebei,,
4593,Xing,,,,Xingtai,,
4594,Xinjiang,,,,,,
4595,Xu,,,,Pizhou,,
4596,Yamatai,,,,Yamato Province,,
4597,Yamhad,,,,Aleppo,,
4598,Yan,,0756-02-05,,Ye (ancient China),,
4599,Yan,,0756-02-05,,Luoyang,,
4600,Yan,,0756-02-05,,Beijing,,
4601,Yan,,,,Beijing,,
4602,Yan,,,,Yanjing,,
4603,India,,1816-09-26,,Pondicherry,,
4604,Yang,,,,,,
4605,Yarkent Khanate,,,,Yarkant County,,
4606,Yeke Kingdom,,,,Bunkeya,,
4607,Yemen,Republic of Yemen,11/1/1918,25408000,Sana'a,Sana'a,203796mi
4608,Yemen,Republic of Yemen,11/1/1918,25408000,Aden,Sana'a,203796mi
4609,Yemen,Republic of Yemen,11/30/1967,25408000,Sana'a,Sana'a,203796mi
4610,Yemen,Republic of Yemen,11/30/1967,25408000,Aden,Sana'a,203796mi
4611,North Yemen,,9/27/1962,,Sana'a,,
4612,Yenisei Kyrgyz,,,,,,
4613,Yin,,,,Nanping,,
4614,Yogyakarta Sultanate,,1755-10-07,,Yogyakarta,,
